   1  4.56974E-01  4.56974E-01  4.57336E-01  4.57336E-01  4.57336E-01  4.57336E-01  4.56974E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  6.28333E-01  6.18037E-01  6.28333E-01  6.28333E-01  6.28213E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.03713E-01  6.31389E-01  7.25569E-01  7.25569E-01  7.25208E-01  6.54866E-01  6.54986E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  6.01496E-01  7.24846E-01  7.24967E-01  6.01617E-01  1.51238E-01  1.46864E-01  1.51238E-01  1.51113E-01  1.50988E-01  1.50988E-01  1.50988E-01  1.51238E-01  1.51113E-01  7.24846E-01  1.50752E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  1.51113E-01  6.58649E-01  6.53548E-01  6.53548E-01  1.49175E-01  1.42284E-01  6.49954E-01  1.40453E-01  1.40453E-01  1.40453E-01  1.40453E-01  1.40453E-01  5.11864E-01  5.21234E-01  6.37271E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37522E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37272E-01  6.37392E-01  6.37392E-01  6.31272E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.43942E-01  3.87332E-01  7.43964E-01  7.44085E-01  7.44326E-01
   1  4.56974E-01  4.56974E-01  4.57336E-01  4.57336E-01  4.57336E-01  4.57336E-01  4.56974E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  6.28333E-01  6.18037E-01  6.28333E-01  6.28333E-01  6.28213E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.03713E-01  6.31389E-01  7.25569E-01  7.25569E-01  7.25208E-01  6.54866E-01  6.54986E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  6.01496E-01  7.24846E-01  7.24967E-01  6.01617E-01  1.51238E-01  1.46864E-01  1.51238E-01  1.51113E-01  1.50988E-01  1.50988E-01  1.50988E-01  1.51238E-01  1.51113E-01  7.24846E-01  1.50752E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  1.51113E-01  6.58649E-01  6.53548E-01  6.53548E-01  1.49175E-01  1.42284E-01  6.49954E-01  1.40453E-01  1.40453E-01  1.40453E-01  1.40453E-01  1.40453E-01  5.11864E-01  5.21234E-01  6.37271E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37522E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37272E-01  6.37392E-01  6.37392E-01  6.31272E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.43942E-01  3.87332E-01  7.43964E-01  7.44085E-01  7.44326E-01
   1  4.56974E-01  4.56974E-01  4.57336E-01  4.57336E-01  4.57336E-01  4.57336E-01  4.56974E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  6.28333E-01  6.18037E-01  6.28333E-01  6.28333E-01  6.28213E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.03713E-01  6.31389E-01  7.25569E-01  7.25569E-01  7.25208E-01  6.54866E-01  6.54986E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  6.01496E-01  7.24846E-01  7.24967E-01  6.01617E-01  1.51238E-01  1.46864E-01  1.51238E-01  1.51113E-01  1.50988E-01  1.50988E-01  1.50988E-01  1.51238E-01  1.51113E-01  7.24846E-01  1.50752E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  1.51113E-01  6.58649E-01  6.53548E-01  6.53548E-01  1.49175E-01  1.42284E-01  6.49954E-01  1.40453E-01  1.40453E-01  1.40453E-01  1.40453E-01  1.40453E-01  5.11864E-01  5.21234E-01  6.37271E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37522E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37272E-01  6.37392E-01  6.37392E-01  6.31272E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.43942E-01  3.87332E-01  7.43964E-01  7.44085E-01  7.44326E-01
   1  4.56974E-01  4.56974E-01  4.57336E-01  4.57336E-01  4.57336E-01  4.57336E-01  4.56974E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  6.28333E-01  6.18037E-01  6.28333E-01  6.28333E-01  6.28213E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.03713E-01  6.31389E-01  7.25569E-01  7.25569E-01  7.25208E-01  6.54866E-01  6.54986E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  6.01496E-01  7.24846E-01  7.24967E-01  6.01617E-01  1.51238E-01  1.46864E-01  1.51238E-01  1.51113E-01  1.50988E-01  1.50988E-01  1.50988E-01  1.51238E-01  1.51113E-01  7.24846E-01  1.50752E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  1.51113E-01  6.58649E-01  6.53548E-01  6.53548E-01  1.49175E-01  1.42284E-01  6.49954E-01  1.40453E-01  1.40453E-01  1.40453E-01  1.40453E-01  1.40453E-01  5.11864E-01  5.21234E-01  6.37271E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37522E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37272E-01  6.37392E-01  6.37392E-01  6.31272E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.43942E-01  3.87332E-01  7.43964E-01  7.44085E-01  7.44326E-01
   1  4.56974E-01  4.56974E-01  4.57336E-01  4.57336E-01  4.57336E-01  4.57336E-01  4.56974E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  6.28333E-01  6.18037E-01  6.28333E-01  6.28333E-01  6.28213E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.03713E-01  6.31389E-01  7.25569E-01  7.25569E-01  7.25208E-01  6.54866E-01  6.54986E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  6.01496E-01  7.24846E-01  7.24967E-01  6.01617E-01  1.51238E-01  1.46864E-01  1.51238E-01  1.51113E-01  1.50988E-01  1.50988E-01  1.50988E-01  1.51238E-01  1.51113E-01  7.24846E-01  1.50752E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  1.51113E-01  6.58649E-01  6.53548E-01  6.53548E-01  1.49175E-01  1.42284E-01  6.49954E-01  1.40453E-01  1.40453E-01  1.40453E-01  1.40453E-01  1.40453E-01  5.11864E-01  5.21234E-01  6.37271E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37522E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37272E-01  6.37392E-01  6.37392E-01  6.31272E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.43942E-01  3.87332E-01  7.43964E-01  7.44085E-01  7.44326E-01
   1  4.56974E-01  4.56974E-01  4.57336E-01  4.57336E-01  4.57336E-01  4.57336E-01  4.56974E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  6.28333E-01  6.18037E-01  6.28333E-01  6.28333E-01  6.28213E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.03713E-01  6.31389E-01  7.25569E-01  7.25569E-01  7.25208E-01  6.54866E-01  6.54986E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  6.01496E-01  7.24846E-01  7.24967E-01  6.01617E-01  1.51238E-01  1.46864E-01  1.51238E-01  1.51113E-01  1.50988E-01  1.50988E-01  1.50988E-01  1.51238E-01  1.51113E-01  7.24846E-01  1.50752E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  1.51113E-01  6.58649E-01  6.53548E-01  6.53548E-01  1.49175E-01  1.42284E-01  6.49954E-01  1.40453E-01  1.40453E-01  1.40453E-01  1.40453E-01  1.40453E-01  5.11864E-01  5.21234E-01  6.37271E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37522E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37272E-01  6.37392E-01  6.37392E-01  6.31272E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.43942E-01  3.87332E-01  7.43964E-01  7.44085E-01  7.44326E-01
   1  4.56974E-01  4.56974E-01  4.57336E-01  4.57336E-01  4.57336E-01  4.57336E-01  4.56974E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  4.67873E-01  6.28333E-01  6.18037E-01  6.28333E-01  6.28333E-01  6.28213E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.28333E-01  6.28213E-01  6.03713E-01  6.31389E-01  7.25569E-01  7.25569E-01  7.25208E-01  6.54866E-01  6.54986E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  7.24846E-01  6.01496E-01  7.24846E-01  7.24967E-01  6.01617E-01  1.51238E-01  1.46864E-01  1.51238E-01  1.51113E-01  1.50988E-01  1.50988E-01  1.50988E-01  1.51238E-01  1.51113E-01  7.24846E-01  1.50752E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  1.51113E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  6.56236E-01  1.51113E-01  6.58649E-01  6.53548E-01  6.53548E-01  1.49175E-01  1.42284E-01  6.49954E-01  1.40453E-01  1.40453E-01  1.40453E-01  1.40453E-01  1.40453E-01  5.11864E-01  5.21234E-01  6.37271E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37512E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37522E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37392E-01  6.37272E-01  6.37392E-01  6.37392E-01  6.31272E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.44072E-01  4.43942E-01  3.87332E-01  7.43964E-01  7.44085E-01  7.44326E-01
   1  4.60369E-01  4.60369E-01  4.60731E-01  4.60731E-01  4.60731E-01  4.60731E-01  4.60369E-01  4.64478E-01  4.64478E-01  4.64478E-01  4.64478E-01  4.64478E-01  4.64478E-01  4.64478E-01  4.64478E-01  4.64478E-01  4.64478E-01  4.64478E-01  4.64478E-01  6.24938E-01  6.21432E-01  6.24938E-01  6.24938E-01  6.24818E-01  6.24818E-01  6.24938E-01  6.24818E-01  6.24818E-01  6.24938E-01  6.24818E-01  6.24938E-01  6.24818E-01  6.00318E-01  6.27994E-01  7.22174E-01  7.22174E-01  7.21813E-01  6.51471E-01  6.51591E-01  7.21451E-01  7.21451E-01  7.21451E-01  7.21451E-01  7.21451E-01  7.21451E-01  7.21451E-01  5.98101E-01  7.21451E-01  7.21572E-01  5.98222E-01  1.47843E-01  1.43469E-01  1.47843E-01  1.47718E-01  1.47593E-01  1.47593E-01  1.47593E-01  1.47843E-01  1.47718E-01  7.21451E-01  1.47357E-01  1.47718E-01  1.47718E-01  1.47718E-01  1.47718E-01  1.47718E-01  1.47718E-01  1.47718E-01  6.52841E-01  6.52841E-01  6.52841E-01  6.52841E-01  6.52841E-01  6.52841E-01  6.52841E-01  6.52841E-01  1.47718E-01  6.55254E-01  6.50153E-01  6.50153E-01  1.45780E-01  1.38889E-01  6.46559E-01  1.37058E-01  1.37058E-01  1.37058E-01  1.37058E-01  1.37058E-01  5.08469E-01  5.17839E-01  6.40666E-01  6.40907E-01  6.40907E-01  6.40907E-01  6.40907E-01  6.40907E-01  6.40787E-01  6.40787E-01  6.40907E-01  6.40787E-01  6.40787E-01  6.40787E-01  6.40787E-01  6.40907E-01  6.40787E-01  6.40787E-01  6.40787E-01  6.40787E-01  6.40917E-01  6.40787E-01  6.40787E-01  6.40787E-01  6.40787E-01  6.40787E-01  6.40787E-01  6.40667E-01  6.40787E-01  6.40787E-01  6.34667E-01  4.47467E-01  4.47467E-01  4.47467E-01  4.47467E-01  4.47467E-01  4.47467E-01  4.47467E-01  4.47467E-01  4.47467E-01  4.47467E-01  4.47467E-01  4.47467E-01  4.47467E-01  4.47337E-01  3.90727E-01  7.47359E-01  7.47480E-01  7.47721E-01
   1  4.57707E-01  4.57707E-01  4.58069E-01  4.58069E-01  4.58069E-01  4.58069E-01  4.57707E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  6.27600E-01  6.18770E-01  6.27600E-01  6.27600E-01  6.27480E-01  6.27480E-01  6.27600E-01  6.27480E-01  6.27480E-01  6.27600E-01  6.27480E-01  6.27600E-01  6.27480E-01  6.02980E-01  6.30656E-01  7.24836E-01  7.24836E-01  7.24475E-01  6.54133E-01  6.54253E-01  7.24113E-01  7.24113E-01  7.24113E-01  7.24113E-01  7.24113E-01  7.24113E-01  7.24113E-01  6.00763E-01  7.24113E-01  7.24234E-01  6.00884E-01  1.50505E-01  1.46131E-01  1.50505E-01  1.50380E-01  1.50255E-01  1.50255E-01  1.50255E-01  1.50505E-01  1.50380E-01  7.24113E-01  1.50019E-01  1.50380E-01  1.50380E-01  1.50380E-01  1.50380E-01  1.50380E-01  1.50380E-01  1.50380E-01  6.55503E-01  6.55503E-01  6.55503E-01  6.55503E-01  6.55503E-01  6.55503E-01  6.55503E-01  6.55503E-01  1.50380E-01  6.57916E-01  6.52815E-01  6.52815E-01  1.48442E-01  1.41551E-01  6.49221E-01  1.39720E-01  1.39720E-01  1.39720E-01  1.39720E-01  1.39720E-01  5.11131E-01  5.20501E-01  6.38004E-01  6.38245E-01  6.38245E-01  6.38245E-01  6.38245E-01  6.38245E-01  6.38125E-01  6.38125E-01  6.38245E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38245E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38255E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38005E-01  6.38125E-01  6.38125E-01  6.32005E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44675E-01  3.88065E-01  7.44697E-01  7.44818E-01  7.45059E-01
   1  4.57707E-01  4.57707E-01  4.58069E-01  4.58069E-01  4.58069E-01  4.58069E-01  4.57707E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  4.67140E-01  6.27600E-01  6.18770E-01  6.27600E-01  6.27600E-01  6.27480E-01  6.27480E-01  6.27600E-01  6.27480E-01  6.27480E-01  6.27600E-01  6.27480E-01  6.27600E-01  6.27480E-01  6.02980E-01  6.30656E-01  7.24836E-01  7.24836E-01  7.24475E-01  6.54133E-01  6.54253E-01  7.24113E-01  7.24113E-01  7.24113E-01  7.24113E-01  7.24113E-01  7.24113E-01  7.24113E-01  6.00763E-01  7.24113E-01  7.24234E-01  6.00884E-01  1.50505E-01  1.46131E-01  1.50505E-01  1.50380E-01  1.50255E-01  1.50255E-01  1.50255E-01  1.50505E-01  1.50380E-01  7.24113E-01  1.50019E-01  1.50380E-01  1.50380E-01  1.50380E-01  1.50380E-01  1.50380E-01  1.50380E-01  1.50380E-01  6.55503E-01  6.55503E-01  6.55503E-01  6.55503E-01  6.55503E-01  6.55503E-01  6.55503E-01  6.55503E-01  1.50380E-01  6.57916E-01  6.52815E-01  6.52815E-01  1.48442E-01  1.41551E-01  6.49221E-01  1.39720E-01  1.39720E-01  1.39720E-01  1.39720E-01  1.39720E-01  5.11131E-01  5.20501E-01  6.38004E-01  6.38245E-01  6.38245E-01  6.38245E-01  6.38245E-01  6.38245E-01  6.38125E-01  6.38125E-01  6.38245E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38245E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38255E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38125E-01  6.38005E-01  6.38125E-01  6.38125E-01  6.32005E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44805E-01  4.44675E-01  3.88065E-01  7.44697E-01  7.44818E-01  7.45059E-01
