2  8.54680E-01  8.88260E-01  4.72720E-01  4.56010E-01  6.61960E-01  1.88950E-01  2.49890E-01  2.44930E-01
2  8.77640E-01  2.48740E-01  4.72720E-01  4.56010E-01  3.57650E-01  1.53000E-01  2.50410E-01  2.45150E-01
2  7.58200E-01  1.39240E-01  4.72360E-01  4.56010E-01  3.57650E-01  2.88660E-01  2.50290E-01  2.45070E-01
2  8.78140E-01  3.23320E-01  4.72360E-01  4.56010E-01  3.57420E-01  2.60870E-01  2.39580E-01  2.36260E-01
2  8.68060E-01  2.23330E-01  4.72360E-01  4.56010E-01  3.57650E-01  2.02570E-01  2.39190E-01  2.30630E-01
2  8.02630E-01  1.80780E-01  4.72360E-01  4.56010E-01  3.57650E-01  1.79470E-01  2.39200E-01  2.28930E-01
2  7.55220E-01  1.94630E-01  4.72720E-01  4.56010E-01  3.57650E-01  2.42020E-01  2.39640E-01  2.30930E-01
2  6.86690E-01  1.78390E-01  4.85490E-01  4.56010E-01  3.57880E-01  3.20600E-01  3.14320E-01  2.37000E-01
2  8.68290E-01  3.70720E-01  4.85490E-01  4.56010E-01  3.65870E-01  1.75580E-01  3.15660E-01  2.38780E-01
2  8.74360E-01  2.35760E-01  4.85490E-01  4.56010E-01  3.57650E-01  2.81200E-01  3.15760E-01  2.37820E-01
2  8.71550E-01  2.28920E-01  4.85490E-01  4.56010E-01  3.57650E-01  3.11310E-01  3.15780E-01  2.37890E-01
2  8.43620E-01  2.09620E-01  4.85490E-01  4.56010E-01  3.57650E-01  3.11460E-01  3.15680E-01  2.38850E-01
2  8.45660E-01  2.32650E-01  4.85490E-01  4.56010E-01  3.57650E-01  2.82780E-01  3.15670E-01  2.39000E-01
2  8.53520E-01  2.37130E-01  4.85490E-01  4.56010E-01  3.57650E-01  3.61270E-01  3.15960E-01  2.36710E-01
2  8.77930E-01  2.49850E-01  4.85490E-01  4.56010E-01  3.57650E-01  3.11460E-01  3.15980E-01  2.35220E-01
2  8.24340E-01  1.89880E-01  4.85490E-01  4.56010E-01  3.57650E-01  2.82780E-01  3.15820E-01  2.36780E-01
2  8.77280E-01  2.71800E-01  4.85490E-01  4.56010E-01  3.57650E-01  2.19430E-01  3.15870E-01  2.35970E-01
2  8.54750E-01  2.13760E-01  4.85490E-01  4.56010E-01  3.57650E-01  2.62410E-01  3.15530E-01  2.36340E-01
